,State,County,IXP_Count,Regional Electricity Demand,Utility Annual Energy Savings (MWh),SAIFI Major Events,CAIDI w/o Major Events,CAIDI w/ Major Events,Commercial Generation Rank,Total Generation Rank
2638,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2639,TX,Potter County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2640,TX,Randall County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2641,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2642,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2643,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2644,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2645,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2646,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2647,TX,El Paso County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2648,TX,Hudspeth County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2649,TX,Unknown,18,Moderate,Low,Moderate,106.1,281.5,High,High
2650,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2651,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2652,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2653,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2654,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2655,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2656,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2657,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2658,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2659,TX,Bexar County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2660,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2661,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2662,TX,Tulsa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2663,TX,Santa Rosa County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2664,TX,Bexar County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2665,TX,Harris County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2666,TX,Travis County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2667,TX,Dallas County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2668,TX,Eddy County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2669,TX,Montgomery County,18,Moderate,Low,Moderate,106.1,281.5,High,High
2670,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2671,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2672,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2673,TX,Travis County,18,Moderate,High,Moderate,106.1,281.5,High,High
2674,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2675,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2676,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2677,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2678,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2679,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2680,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2681,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2682,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2683,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2684,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2685,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2686,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2687,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2688,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2689,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2690,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2691,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2692,TX,Potter County,18,Moderate,High,Moderate,106.1,281.5,High,High
2693,TX,Randall County,18,Moderate,High,Moderate,106.1,281.5,High,High
2694,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2695,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2696,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2697,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2698,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2699,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2700,TX,El Paso County,18,Moderate,High,Moderate,106.1,281.5,High,High
2701,TX,Hudspeth County,18,Moderate,High,Moderate,106.1,281.5,High,High
2702,TX,Unknown,18,Moderate,High,Moderate,106.1,281.5,High,High
2703,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2704,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2705,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2706,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2707,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2708,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2709,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2710,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2711,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2712,TX,Bexar County,18,Moderate,High,Moderate,106.1,281.5,High,High
2713,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2714,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2715,TX,Tulsa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2716,TX,Santa Rosa County,18,Moderate,High,Moderate,106.1,281.5,High,High
2717,TX,Bexar County,18,Moderate,High,Moderate,106.1,281.5,High,High
2718,TX,Harris County,18,Moderate,High,Moderate,106.1,281.5,High,High
2719,TX,Travis County,18,Moderate,High,Moderate,106.1,281.5,High,High
2720,TX,Dallas County,18,Moderate,High,Moderate,106.1,281.5,High,High
2721,TX,Eddy County,18,Moderate,High,Moderate,106.1,281.5,High,High
2722,TX,Montgomery County,18,Moderate,High,Moderate,106.1,281.5,High,High
2723,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2724,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2725,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2726,TX,Travis County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2727,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2728,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2729,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2730,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2731,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2732,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2733,TX,Harris County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2734,TX,Tulsa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2735,TX,Santa Rosa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2736,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2737,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2738,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2739,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2740,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2741,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2742,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2743,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2744,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2745,TX,Potter County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2746,TX,Randall County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2747,TX,Harris County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2748,TX,Tulsa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2749,TX,Santa Rosa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2750,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2751,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2752,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2753,TX,El Paso County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2754,TX,Hudspeth County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2755,TX,Unknown,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2756,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2757,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2758,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2759,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2760,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2761,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2762,TX,Harris County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2763,TX,Tulsa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2764,TX,Santa Rosa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2765,TX,Bexar County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2766,TX,Harris County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2767,TX,Harris County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2768,TX,Tulsa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2769,TX,Santa Rosa County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2770,TX,Bexar County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2771,TX,Harris County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2772,TX,Travis County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2773,TX,Dallas County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2774,TX,Eddy County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2775,TX,Montgomery County,18,Moderate,Moderate,Moderate,106.1,281.5,High,High
2776,UT,Davis County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2777,UT,Salt Lake County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2778,UT,Davis County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2779,UT,Salt Lake County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2780,UT,Unknown,3,Low,Low,Low,124.9,138.7,Moderate,Low
2781,UT,Davis County,3,Low,High,Low,124.9,138.7,Moderate,Low
2782,UT,Salt Lake County,3,Low,High,Low,124.9,138.7,Moderate,Low
2783,UT,Davis County,3,Low,High,Low,124.9,138.7,Moderate,Low
2784,UT,Salt Lake County,3,Low,High,Low,124.9,138.7,Moderate,Low
2785,UT,Unknown,3,Low,High,Low,124.9,138.7,Moderate,Low
2786,UT,Davis County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2787,UT,Salt Lake County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2788,UT,Davis County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2789,UT,Salt Lake County,3,Low,Low,Low,124.9,138.7,Moderate,Low
2790,UT,Unknown,3,Low,Low,Low,124.9,138.7,Moderate,Low
2791,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2792,VA,Hanover County,11,High,Moderate,Moderate,124.2,151.3,High,High
2793,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2794,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2795,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2796,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2797,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2798,VA,Manassas City County,11,High,Moderate,Moderate,124.2,151.3,High,High
2799,VA,Prince William County,11,High,Moderate,Moderate,124.2,151.3,High,High
2800,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2801,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2802,VA,Norfolk City County,11,High,Moderate,Moderate,124.2,151.3,High,High
2803,VA,Chesterfield County,11,High,Moderate,Moderate,124.2,151.3,High,High
2804,VA,Henrico County,11,High,Moderate,Moderate,124.2,151.3,High,High
2805,VA,Richmond City County,11,High,Moderate,Moderate,124.2,151.3,High,High
2806,VA,Unknown,11,High,Moderate,Moderate,124.2,151.3,High,High
2807,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2808,VA,Hanover County,11,High,Low,Moderate,124.2,151.3,High,High
2809,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2810,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2811,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2812,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2813,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2814,VA,Manassas City County,11,High,Low,Moderate,124.2,151.3,High,High
2815,VA,Prince William County,11,High,Low,Moderate,124.2,151.3,High,High
2816,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2817,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2818,VA,Norfolk City County,11,High,Low,Moderate,124.2,151.3,High,High
2819,VA,Chesterfield County,11,High,Low,Moderate,124.2,151.3,High,High
2820,VA,Henrico County,11,High,Low,Moderate,124.2,151.3,High,High
2821,VA,Richmond City County,11,High,Low,Moderate,124.2,151.3,High,High
2822,VA,Unknown,11,High,Low,Moderate,124.2,151.3,High,High
2823,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2824,VA,Hanover County,11,High,High,Moderate,124.2,151.3,High,High
2825,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2826,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2827,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2828,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2829,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2830,VA,Manassas City County,11,High,High,Moderate,124.2,151.3,High,High
2831,VA,Prince William County,11,High,High,Moderate,124.2,151.3,High,High
2832,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2833,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2834,VA,Norfolk City County,11,High,High,Moderate,124.2,151.3,High,High
2835,VA,Chesterfield County,11,High,High,Moderate,124.2,151.3,High,High
2836,VA,Henrico County,11,High,High,Moderate,124.2,151.3,High,High
2837,VA,Richmond City County,11,High,High,Moderate,124.2,151.3,High,High
2838,VA,Unknown,11,High,High,Moderate,124.2,151.3,High,High
2839,VT,Chittenden County,1,Low,Low,High,140.0,316.5,Low,Low
2840,VT,Unknown,1,Low,Low,High,140.0,316.5,Low,Low
2841,VT,Unknown,1,Low,Low,High,140.0,316.5,Low,Low
2842,VT,Chittenden County,1,Low,Moderate,High,140.0,316.5,Low,Low
2843,VT,Unknown,1,Low,Moderate,High,140.0,316.5,Low,Low
2844,VT,Unknown,1,Low,Moderate,High,140.0,316.5,Low,Low
2845,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2846,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2847,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2848,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2849,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2850,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2851,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2852,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2853,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2854,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2855,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2856,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2857,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2858,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2859,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2860,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2861,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2862,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2863,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2864,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2865,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2866,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2867,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2868,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2869,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2870,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2871,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2872,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2873,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2874,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2875,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2876,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2877,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2878,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2879,WA,Spokane County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2880,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2881,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2882,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2883,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2884,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2885,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2886,WA,Spokane County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2887,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2888,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2889,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2890,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2891,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2892,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2893,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2894,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2895,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2896,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2897,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2898,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2899,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2900,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2901,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2902,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2903,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2904,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2905,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2906,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2907,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2908,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2909,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2910,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2911,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2912,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2913,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2914,WA,Spokane County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2915,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2916,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2917,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2918,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2919,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2920,WA,King County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2921,WA,Spokane County,7,Moderate,Moderate,Moderate,143.8,148.0,Unknown,Unknown
2922,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
2923,WA,King County,7,Moderate,Low,Moderate,143.8,148.0,Unknown,Unknown
